iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,vaccines,source_name
FIN,15/01/2021,43143,,,10110,4573,0.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,16/01/2021,,,,,4971,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,17/01/2021,,,,,5369,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,18/01/2021,54568,,,,5767,0.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,19/01/2021,55824,,,1256,5458,1.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,20/01/2021,62061,,,6237,5562,1.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,21/01/2021,78300,,,16239,6467,1.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,22/01/2021,91260,,,12960,6874,1.65,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,23/01/2021,,,,,7253,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,24/01/2021,,,,,7633,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,25/01/2021,110651,106098,4553,,8012,2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,26/01/2021,117007,110047,6960,6356,8740,2.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,27/01/2021,126910,117555,9355,9903,9264,2.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,28/01/2021,138323,127783,10540,11413,8575,2.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,29/01/2021,151790,137551,14239,13467,8647,2.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,30/01/2021,162277,144520,17757,10487,9222,2.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,31/01/2021,,,,,8404,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,01/02/2021,163760,145557,18203,,7587,2.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,02/02/2021,163973,145770,18203,213,6709,2.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,03/02/2021,173372,149951,23421,9399,6637,3.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,04/02/2021,193917,159624,34293,20545,7942,3.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,05/02/2021,207303,164636,42667,13386,7930,3.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,06/02/2021,217844,169194,48650,10541,7938,3.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,07/02/2021,220116,170335,49781,2272,8157,3.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,08/02/2021,220636,170641,49995,520,8125,3.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,09/02/2021,227427,173558,53869,6791,9065,4.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,10/02/2021,233775,178005,55770,6348,8629,4.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,11/02/2021,247536,187384,60152,13761,7660,4.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,12/02/2021,261342,197540,63802,13806,7720,4.72,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,13/02/2021,273115,206283,66832,11773,7896,4.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,14/02/2021,276469,209510,66959,3354,8050,4.99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,15/02/2021,277186,210194,66992,717,8079,5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,16/02/2021,283926,216463,67463,6740,8071,5.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,17/02/2021,298189,229558,68631,14263,9202,5.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,18/02/2021,314100,243973,70127,15911,9509,5.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,19/02/2021,333631,262145,71486,19531,10327,6.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,20/02/2021,349139,276280,72859,15508,10861,6.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FIN,21/02/2021,363938,287998,75940,14799,12496,6.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare
FRA,27/12/2020,13,13,,,,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,28/12/2020,52,52,,39,39,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,29/12/2020,138,138,,86,62,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,30/12/2020,237,237,,99,75,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,31/12/2020,316,316,,79,76,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,01/01/2021,325,325,,9,62,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,02/01/2021,367,367,,42,59,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,03/01/2021,441,441,,74,61,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,04/01/2021,1800,1800,,1359,250,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,05/01/2021,6744,6744,,4944,944,0.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,06/01/2021,17064,17064,,10320,2404,0.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,07/01/2021,43282,43282,,26218,6138,0.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,08/01/2021,76022,76022,,32740,10814,0.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,09/01/2021,86315,86315,,10293,12278,0.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,10/01/2021,91629,91629,,5314,13027,0.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,11/01/2021,125412,125412,,33783,17659,0.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,12/01/2021,179119,179119,,53707,24625,0.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,13/01/2021,235786,235786,,56667,31246,0.35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,14/01/2021,306206,306206,,70420,37561,0.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,15/01/2021,364846,364846,,58640,41261,0.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,16/01/2021,382326,382326,,17480,42287,0.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,17/01/2021,391910,391910,,9584,42897,0.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,18/01/2021,468073,468073,,76163,48952,0.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,19/01/2021,585735,585735,,117662,58088,0.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,20/01/2021,708973,708973,,123238,67598,1.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,21/01/2021,850380,850380,,141407,77739,1.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,22/01/2021,959716,959716,,109336,84981,1.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,23/01/2021,995147,995147,,35431,87546,1.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,24/01/2021,1003968,1003968,,8821,87437,1.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,25/01/2021,1075045,1075045,,71077,86710,1.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,26/01/2021,1171264,1165852,5412,96219,83647,1.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,27/01/2021,1274711,1262972,11739,103447,80820,1.88,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,28/01/2021,1396881,1372680,24201,122170,78072,2.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,29/01/2021,1494643,1453325,41318,97762,76418,2.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,30/01/2021,1525377,1479909,45468,30734,75747,2.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,31/01/2021,1533630,1486493,47137,8253,75666,2.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,01/02/2021,1609072,1541079,67993,75442,76290,2.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,02/02/2021,1717385,1615088,102297,108313,78017,2.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,03/02/2021,1825982,1687026,138956,108597,78753,2.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,04/02/2021,1962126,1772602,189524,136144,80749,2.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,05/02/2021,2077037,1843763,233274,114911,83199,3.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,06/02/2021,2109641,1866091,243550,32604,83466,3.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,07/02/2021,2120218,1871604,248614,10577,83798,3.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,08/02/2021,2216826,1922706,294120,96608,86822,3.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,09/02/2021,2356862,1990860,366002,140036,91354,3.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,10/02/2021,2502935,2060675,442260,146073,96708,3.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,11/02/2021,2686925,2146212,540713,183990,103543,3.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,12/02/2021,2839817,2225321,614496,152892,108969,4.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,13/02/2021,2883456,2249685,633771,43639,110545,4.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,14/02/2021,2896472,2255597,640875,13016,110893,4.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,15/02/2021,3014973,2298086,716887,118501,114021,4.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,16/02/2021,3174936,2357946,816990,159963,116868,4.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,17/02/2021,3329201,2409831,919370,154265,118038,4.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,18/02/2021,3514014,2476748,1037266,184813,118156,5.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,19/02/2021,3668121,2540702,1127419,154107,118329,5.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,20/02/2021,3716619,2560982,1155637,48498,119023,5.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
FRA,21/02/2021,3726513,2564530,1161983,9894,118577,5.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
DEU,27/12/2020,23555,23555,,,,0.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,28/12/2020,42301,42301,,18746,18746,0.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,29/12/2020,84881,84881,,42580,30663,0.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,30/12/2020,142771,142771,,57890,39739,0.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,31/12/2020,181234,181234,,38463,39420,0.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,01/01/2021,205848,205848,,24614,36459,0.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,02/01/2021,257273,257273,,51425,38953,0.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,03/01/2021,282514,282514,,25241,36994,0.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,04/01/2021,330903,330903,,48389,41229,0.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,05/01/2021,383246,383246,,52343,42624,0.46,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,06/01/2021,441856,441856,,58610,42726,0.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,07/01/2021,500253,500253,,58397,45574,0.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,08/01/2021,560414,560414,,60161,50652,0.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,09/01/2021,617615,617615,,57201,51477,0.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,10/01/2021,650910,650910,,33295,52628,0.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,11/01/2021,716509,716509,,65599,55087,0.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,12/01/2021,798525,798525,,82016,59326,0.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,13/01/2021,897527,897527,,99002,65096,1.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,14/01/2021,997633,997518,115,100106,71054,1.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,15/01/2021,1090394,1089850,544,92761,75711,1.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,16/01/2021,1147523,1146581,942,57129,75701,1.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,17/01/2021,1192041,1177489,14552,44518,77304,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,18/01/2021,1266251,1235289,30962,74210,78535,1.51,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,19/01/2021,1360827,1302842,57985,94576,80329,1.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,20/01/2021,1489135,1380607,108528,128308,84515,1.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,21/01/2021,1584124,1440874,143250,94989,83784,1.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,22/01/2021,1698348,1524583,173765,114224,86851,2.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,23/01/2021,1789989,1573300,216689,91641,91781,2.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,24/01/2021,1855849,1611238,244611,65860,94830,2.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,25/01/2021,1952738,1668823,283915,96889,98070,2.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,26/01/2021,2055274,1722016,333258,102536,99207,2.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,27/01/2021,2167572,1775927,391645,112298,96920,2.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,28/01/2021,2267809,1827477,440332,100237,97669,2.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,29/01/2021,2377367,1883997,493370,109558,97003,2.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,30/01/2021,2462874,1922551,540323,85507,96126,2.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,31/01/2021,2525294,1953838,571456,62420,95635,3.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,01/02/2021,2639466,2002730,636736,114172,98104,3.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,02/02/2021,2765539,2059501,706038,126073,101466,3.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,03/02/2021,2906123,2115959,790164,140584,105507,3.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,04/02/2021,3040158,2177951,862207,134035,110336,3.63,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,05/02/2021,3171055,2236593,934462,130897,113384,3.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,06/02/2021,3274191,2284641,989550,103136,115902,3.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,07/02/2021,3333364,2317341,1016023,59173,115439,3.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,08/02/2021,3432861,2368456,1064405,99497,113342,4.1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,09/02/2021,3564588,2432687,1131901,131727,114150,4.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,10/02/2021,3710525,2506115,1204410,145937,114915,4.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,11/02/2021,3853704,2576977,1276727,143179,116221,4.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,12/02/2021,4010785,2656245,1354540,157081,119961,4.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,13/02/2021,4120196,2719259,1400937,109411,120858,4.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,14/02/2021,4186483,2758781,1427702,66287,121874,5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,15/02/2021,4312457,2829296,1483161,125974,125657,5.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,16/02/2021,4448025,2910409,1537616,135568,126205,5.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,17/02/2021,4595225,3003480,1591745,147200,126386,5.48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,18/02/2021,4738175,3094665,1643510,142950,126353,5.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,19/02/2021,4884388,3188205,1696183,146213,124800,5.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,20/02/2021,4995586,3262174,1733412,111198,125056,5.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,21/02/2021,5080830,3318501,1762329,85244,127764,6.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
DEU,22/02/2021,5220336,3413730,1806606,139506,129697,6.23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
GIB,10/01/2021,420,420,,,,1.25,Pfizer/BioNTech,Government of Gibraltar
GIB,11/01/2021,1445,1445,,1025,1025,4.29,Pfizer/BioNTech,Government of Gibraltar
GIB,12/01/2021,2501,2501,,1056,1040,7.42,Pfizer/BioNTech,Government of Gibraltar
GIB,13/01/2021,,,,,986,,Pfizer/BioNTech,Government of Gibraltar
GIB,14/01/2021,,,,,959,,Pfizer/BioNTech,Government of Gibraltar
GIB,15/01/2021,5135,5135,,,943,15.24,Pfizer/BioNTech,Government of Gibraltar
GIB,16/01/2021,5847,5847,,712,904,17.35,Pfizer/BioNTech,Government of Gibraltar
GIB,17/01/2021,5847,5847,,0,775,17.35,Pfizer/BioNTech,Government of Gibraltar
GIB,18/01/2021,6435,6435,,588,713,19.1,Pfizer/BioNTech,Government of Gibraltar
GIB,19/01/2021,7017,7017,,582,645,20.83,Pfizer/BioNTech,Government of Gibraltar
GIB,20/01/2021,7017,7017,,0,520,20.83,Pfizer/BioNTech,Government of Gibraltar
GIB,21/01/2021,7947,7947,,930,527,23.59,Pfizer/BioNTech,Government of Gibraltar
GIB,22/01/2021,8877,8877,,930,535,26.35,Pfizer/BioNTech,Government of Gibraltar
GIB,23/01/2021,9807,9807,,930,566,29.11,Pfizer/BioNTech,Government of Gibraltar
GIB,24/01/2021,10341,10341,,534,642,30.69,Pfizer/BioNTech,Government of Gibraltar
GIB,25/01/2021,10539,10539,,198,586,31.28,Pfizer/BioNTech,Government of Gibraltar
GIB,26/01/2021,11073,11073,,534,579,32.87,Pfizer/BioNTech,Government of Gibraltar
GIB,27/01/2021,11607,11073,,534,656,34.45,Pfizer/BioNTech,Government of Gibraltar
GIB,28/01/2021,12332,12332,,725,626,36.6,Pfizer/BioNTech,Government of Gibraltar
